Date,Party,Total,Narration,Is_Fraud,is_round,is_q_end,v_count,kw_flag
2024-03-27,"Sharma, D’Alia and Tata",17975.76,Payment for Monthly Office Rent - Inv #583,0,0,1,1,0
2025-07-26,"Kashyap, Deol and Garde",60520.97,Payment for Electricity Bill Payment - Inv #950,0,0,0,1,0
2024-10-12,"Srinivas, Sanghvi and Dua",25551.92,Payment for Monthly Office Rent - Inv #705,0,0,0,1,0
2025-04-01,"Bhavsar, Sachdev and Samra",31922.64,Payment for Stationery Purchase - Inv #833,0,0,0,1,0
2024-05-20,Agrawal Group,3832.7,Payment for Electricity Bill Payment - Inv #758,0,0,0,1,0
2024-03-11,"Bhandari, Swaminathan and Bassi",5000.0,Payment for Internet Charges - Inv #938,0,1,1,1,0
2025-07-03,Sekhon-Pandit,3031.45,Payment for Internet Charges - Inv #520,0,0,0,1,0
2024-12-26,"Grewal, Taneja and Lalla",23695.06,Payment for Staff Salary - Inv #667,0,0,1,1,0
2024-08-03,"Narayan, Kakar and Kala",31931.18,Payment for Stationery Purchase - Inv #318,0,0,0,1,0
2025-01-08,Ramaswamy Inc,32555.22,Payment for Professional Charges - Inv #390,0,0,0,1,0
2024-03-25,Golla-Grewal,47900.6,Payment for Monthly Office Rent - Inv #626,0,0,1,1,0
2025-05-01,"Shenoy, Bandi and Bumb",14945.61,Payment for Staff Salary - Inv #712,0,0,0,1,0
2025-11-29,Choudhary-Apte,44336.99,Payment for Professional Charges - Inv #710,0,0,0,1,0
2024-07-10,Thaker Ltd,32752.8,Payment for Electricity Bill Payment - Inv #225,0,0,0,1,0
2024-11-16,"Vora, Jha and Basu",72391.43,Payment for Staff Salary - Inv #860,0,0,0,1,0
2024-06-27,"Pai, Golla and Aurora",71406.1,Payment for Stationery Purchase - Inv #192,0,0,1,1,0
2024-08-20,"Kala, Rajan and Kara",50000.0,Payment for personal expense,1,1,0,1,1
2024-09-09,"Dash, Varghese and Munshi",37456.13,Payment for Staff Salary - Inv #223,0,0,1,1,0
2025-11-22,"Luthra, Kata and Madan",34991.42,Payment for Stationery Purchase - Inv #375,0,0,0,1,0
2025-04-13,Buch Ltd,75594.71,Payment for Electricity Bill Payment - Inv #662,0,0,0,1,0
2025-05-03,Handa Ltd,79629.92,Payment for Monthly Office Rent - Inv #764,0,0,0,1,0
2025-08-01,"Peri, Nanda and Sandhu",30643.31,Payment for Monthly Office Rent - Inv #110,0,0,0,1,0
2025-06-03,"Batra, Nanda and Mishra",5000.0,Payment for Monthly Office Rent - Inv #349,0,1,1,1,0
2024-12-31,"Raj, Dhar and Srinivasan",7564.71,Payment for Monthly Office Rent - Inv #232,0,0,1,1,0
2025-01-16,"Saraf, Devan and Bawa",50000.0,Payment for Staff Salary - Inv #339,0,1,0,1,0
2024-10-11,Badami-Pau,17926.29,Payment for Monthly Office Rent - Inv #998,0,0,0,1,0
2024-12-04,Raj Group,10000.0,Payment for Electricity Bill Payment - Inv #323,0,1,1,1,0
2024-11-18,"Chopra, Lad and Hora",15000.0,Payment for Monthly Office Rent - Inv #332,0,1,0,1,0
2025-08-01,Krishna LLC,9703.06,Payment for Staff Salary - Inv #755,0,0,0,1,0
2025-06-11,"Srinivasan, Jha and Chowdhury",74563.05,Payment for Staff Salary - Inv #555,0,0,1,1,0
2024-05-10,"Kadakia, Kashyap and Sawhney",79940.2,Payment for Staff Salary - Inv #216,0,0,0,1,0
2026-01-21,Nadig Ltd,50000.0,Payment for Staff Salary - Inv #646,0,1,0,1,0
2024-08-05,Kade-Banik,15000.0,Payment for Professional Charges - Inv #973,0,1,0,1,0
2025-05-13,"Chopra, Hayre and Sahota",9676.93,Payment for Internet Charges - Inv #205,0,0,0,1,0
2025-01-06,Maharaj-Khatri,50000.0,Payment for Staff Salary - Inv #654,0,1,0,1,0
2024-07-31,Chandran Ltd,6537.28,Payment for Staff Salary - Inv #153,0,0,0,1,0
2024-09-24,Chacko Group,5689.33,Payment for Stationery Purchase - Inv #119,0,0,1,1,0
2024-09-14,"Hans, Datta and Hora",61409.57,Payment for Stationery Purchase - Inv #524,0,0,1,1,0
2024-06-15,"Kala, Biswas and Bali",10000.0,Payment for Electricity Bill Payment - Inv #640,0,1,1,1,0
2025-12-14,"Sane, Dave and Lall",100000.0,Electricity Bill Payment,1,1,1,1,0
2024-11-21,"Yohannan, Deep and Magar",25000.0,Payment for Monthly Office Rent - Inv #925,0,1,0,1,0
2024-09-30,"Arya, Buch and Khare",61626.49,Payment for Professional Charges - Inv #304,0,0,1,1,0
2025-02-07,Chanda-Shenoy,26659.65,Payment for Stationery Purchase - Inv #643,0,0,0,1,0
2026-01-27,Kalita Ltd,61614.73,Payment for split expense,1,0,0,1,1
2025-12-04,Kapadia Ltd,34054.51,Payment for Staff Salary - Inv #963,0,0,1,1,0
2024-12-22,"Iyengar, Rastogi and Sandal",56142.75,Payment for Staff Salary - Inv #889,1,0,1,1,0
2024-12-22,"Shetty, Mann and Basak",29669.06,Payment for Professional Charges - Inv #206,0,0,1,1,0
2025-10-19,"Bhalla, Borah and Mahal",50000.0,Payment for Monthly Office Rent - Inv #825,0,1,0,1,0
2025-09-14,Ranganathan-Nagar,50000.0,Payment for Staff Salary - Inv #156,0,1,1,1,0
2024-03-29,Wable-Lal,25000.0,Payment for Professional Charges - Inv #125,0,1,1,1,0
2024-03-15,Bahri PLC,15000.0,Payment for Internet Charges - Inv #587,0,1,1,1,0
2024-10-08,"Chandran, Randhawa and Vig",50000.0,Payment for Monthly Office Rent - Inv #952,0,1,0,1,0
2025-11-08,Sampath Ltd,10000.0,Electricity Bill Payment,1,1,0,1,0
2024-07-13,Lal-Tak,50201.29,Payment for Internet Charges - Inv #267,0,0,0,1,0
2024-07-22,Merchant Group,9646.3,Payment for Professional Charges - Inv #976,0,0,0,1,0
2025-01-26,Solanki-Padmanabhan,47189.63,Payment for Staff Salary - Inv #486,0,0,0,1,0
2025-08-26,"Naidu, Hari and Iyer",50000.0,Payment for Staff Salary - Inv #625,0,1,0,1,0
2024-03-08,Panchal-Kothari,50000.0,Payment for Staff Salary - Inv #715,0,1,1,1,0
2025-01-11,Saha-Barad,10000.0,Professional Charges,1,1,0,1,0
2024-09-13,Kant-Dass,17235.17,Payment for Monthly Office Rent - Inv #145,1,0,1,1,0
2025-08-03,Shenoy Inc,60705.38,Payment for Electricity Bill Payment - Inv #378,0,0,0,1,0
2024-06-20,Goda-De,54518.37,Payment for Professional Charges - Inv #972,0,0,1,1,0
2025-06-28,Bhagat Group,14883.5,Payment for Internet Charges - Inv #835,0,0,1,1,0
2025-06-09,"Madan, Pradhan and Gour",5000.0,Payment for Electricity Bill Payment - Inv #796,0,1,1,1,0
2025-08-11,Sandhu LLC,50000.0,Stationery Purchase,1,1,0,1,0
2024-10-02,Gupta-Nadig,10560.95,Payment for Internet Charges - Inv #116,0,0,0,1,0
2025-05-10,"Yadav, Balan and Wadhwa",50000.0,Payment for Stationery Purchase - Inv #729,0,1,0,1,0
2025-09-25,"Solanki, Dey and Subramaniam",25000.0,Payment for Professional Charges - Inv #836,0,1,1,1,0
2024-09-09,Buch Ltd,10000.0,Payment for Professional Charges - Inv #802,0,1,1,1,0
2024-11-06,Venkataraman-Kala,15000.0,Payment for Internet Charges - Inv #689,0,1,0,1,0
2024-05-04,"Bassi, Kumer and Rao",11628.2,Payment for Professional Charges - Inv #688,0,0,0,1,0
2025-12-24,"Bala, Sule and Bora",10000.0,Electricity Bill Payment,1,1,1,1,0
2024-06-28,"Chauhan, Agrawal and Lanka",78938.95,Payment for Monthly Office Rent - Inv #781,0,0,1,1,0
2025-11-29,Sen-Varghese,76628.73,Payment for adjustment expense,1,0,0,1,1
2024-07-08,Mistry LLC,8999.45,Payment for Staff Salary - Inv #787,0,0,0,1,0
2025-11-13,Tak LLC,14567.6,Payment for Internet Charges - Inv #838,0,0,0,1,0
2025-09-28,Nagi-Pant,34980.01,Payment for Electricity Bill Payment - Inv #247,0,0,1,1,0
2026-02-08,Dyal-Sekhon,10000.0,Payment for Staff Salary - Inv #957,1,1,0,1,0
2025-08-05,Narasimhan-Kapoor,50589.42,Payment for Internet Charges - Inv #625,0,0,0,1,0
2025-01-08,Mallick LLC,43911.18,Payment for adjustment expense,1,0,0,1,1
2025-06-28,Dhar Group,25000.0,Payment for Stationery Purchase - Inv #951,0,1,1,1,0
2024-11-24,Krishna-Sura,77095.86,Payment for Professional Charges - Inv #778,0,0,0,1,0
2025-01-17,Koshy-Chhabra,39972.43,Payment for Professional Charges - Inv #605,0,0,0,1,0
2024-09-23,"Kapadia, Bose and Narayan",26548.42,Payment for Professional Charges - Inv #764,0,0,1,1,0
2025-10-28,Sandal Ltd,50000.0,Payment for Staff Salary - Inv #711,0,1,0,1,0
2025-06-24,Jhaveri-Kulkarni,46236.47,Payment for Staff Salary - Inv #273,0,0,1,1,0
2024-12-19,Dash Inc,25000.0,Payment for Internet Charges - Inv #365,0,1,1,1,0
2025-04-23,Deshmukh PLC,47858.9,Payment for Monthly Office Rent - Inv #672,0,0,0,1,0
2025-10-04,"Basu, Bhatti and Nagy",63179.66,Payment for Internet Charges - Inv #650,0,0,0,1,0
2024-09-10,"Sandhu, Muni and Devi",5000.0,Payment for Stationery Purchase - Inv #259,0,1,1,1,0
2025-10-18,"Krishnan, Shetty and Ramaswamy",79992.45,Payment for Internet Charges - Inv #329,0,0,0,1,0
2025-03-09,Sachar LLC,52428.2,Payment for Staff Salary - Inv #881,0,0,1,1,0
2024-09-05,"Oza, Pillay and Zacharia",10810.94,Payment for Electricity Bill Payment - Inv #786,0,0,1,1,0
2025-10-19,Bora-Sen,25000.0,Payment for Stationery Purchase - Inv #318,0,1,0,1,0
2024-05-07,Bhatt-Kumar,50897.32,Payment for Internet Charges - Inv #845,0,0,0,1,0
2025-08-09,Gala and Sons,36087.21,Payment for Stationery Purchase - Inv #953,0,0,0,1,0
2024-07-10,Bora-Dugal,52822.92,Payment for Staff Salary - Inv #657,0,0,0,1,0
2026-01-04,Gade-Singh,72821.63,Payment for personal expense,1,0,0,1,1
2026-02-05,Garg-Ravel,15000.0,Payment for Staff Salary - Inv #620,0,1,0,1,0
2025-05-09,Dani-Sengupta,13036.59,Petty cash reimbursement,0,0,0,1,1
2024-04-22,"Keer, Narang and Sachdeva",12177.5,Payment for Electricity Bill Payment - Inv #920,0,0,0,1,0
2026-01-09,Radhakrishnan-Ben,31278.54,Payment for Staff Salary - Inv #901,0,0,0,1,0
2025-12-01,Brahmbhatt-Gour,46545.87,Payment for Stationery Purchase - Inv #502,0,0,1,1,0
2024-10-13,"Bose, Balay and Tata",53328.84,Payment for Electricity Bill Payment - Inv #270,0,0,0,1,0
2025-02-06,"Mangal, Kurian and Sehgal",3185.05,Payment for Internet Charges - Inv #208,0,0,0,1,0
2024-07-05,Bava LLC,50677.12,Petty cash reimbursement,0,0,0,1,1
2024-12-27,"Bandi, Bassi and Bajwa",45818.63,Payment for Monthly Office Rent - Inv #298,0,0,1,1,0
2025-12-03,Sarna LLC,22575.72,Payment for Professional Charges - Inv #984,0,0,1,1,0
2026-01-27,Dasgupta LLC,42831.24,Payment for Staff Salary - Inv #278,0,0,0,1,0
2025-07-10,Nair-Ravi,31122.09,Payment for Internet Charges - Inv #257,1,0,0,1,0
2025-08-19,Sibal Inc,25000.0,Payment for Professional Charges - Inv #119,0,1,0,1,0
2026-01-03,"Doctor, Basu and Varughese",15000.0,Payment for Staff Salary - Inv #584,0,1,0,1,0
2024-03-17,Luthra-Salvi,52957.82,Payment for Staff Salary - Inv #694,0,0,1,1,0
2024-07-14,"Kibe, Sabharwal and Bath",25000.0,Payment for Stationery Purchase - Inv #504,0,1,0,1,0
2025-05-15,Ravel-Mistry,50108.4,Payment for Monthly Office Rent - Inv #958,0,0,0,1,0
2025-12-22,"Kibe, Biswas and Zacharia",76488.22,Payment for Professional Charges - Inv #671,0,0,1,1,0
2025-02-18,"Soman, Bassi and Tata",50000.0,Payment for Professional Charges - Inv #371,0,1,0,1,0
2024-03-29,Issac LLC,33987.64,Payment for Professional Charges - Inv #128,0,0,1,1,0
2025-06-08,"Sehgal, Dalal and Mangat",56212.63,Payment for Monthly Office Rent - Inv #214,0,0,1,1,0
2026-02-05,Banerjee-Tata,10000.0,Payment for Stationery Purchase - Inv #888,0,1,0,1,0
2024-08-18,Shere Ltd,10000.0,Payment for Internet Charges - Inv #744,1,1,0,1,0
2025-02-14,Divan-Ratti,50000.0,Internet Charges,1,1,0,1,0
2024-08-22,"Arya, Pal and Vyas",27623.65,Payment for Monthly Office Rent - Inv #800,0,0,0,1,0
2026-01-09,Tripathi-Loyal,50177.14,Payment for Monthly Office Rent - Inv #640,0,0,0,1,0
2024-11-16,"Varty, Karnik and Dube",4597.5,Payment for Staff Salary - Inv #582,0,0,0,1,0
2025-01-22,"Morar, Wason and Kapur",18954.66,Payment for Electricity Bill Payment - Inv #727,0,0,0,1,0
2024-05-23,Sane Ltd,15863.67,Payment for Monthly Office Rent - Inv #664,0,0,0,1,0
2025-07-16,Kumar PLC,10000.0,Payment for Internet Charges - Inv #944,0,1,0,1,0
2025-05-25,Rama PLC,32401.96,Payment for Professional Charges - Inv #529,0,0,0,1,0
2025-11-10,Chada-Sen,48459.05,Payment for Professional Charges - Inv #466,0,0,0,1,0
2024-06-01,"Srivastava, Bumb and Gill",42107.78,Payment for Professional Charges - Inv #924,0,0,1,1,0
2024-08-18,Hari-Sahni,31569.78,Payment for Internet Charges - Inv #911,0,0,0,1,0
2024-05-05,Chanda Ltd,12017.38,Payment for Monthly Office Rent - Inv #537,0,0,0,1,0
2024-11-09,Bhasin Inc,11899.54,Payment for Monthly Office Rent - Inv #910,0,0,0,1,0
2025-09-24,Parmer Ltd,15000.0,Payment for Internet Charges - Inv #933,0,1,1,1,0
2025-11-06,Choudhury PLC,8493.93,Payment for Staff Salary - Inv #617,0,0,0,1,0
2025-07-08,Chakraborty-Ramaswamy,57474.87,Payment for Electricity Bill Payment - Inv #563,0,0,0,1,0
2025-10-05,Mani Ltd,22499.39,Payment for Stationery Purchase - Inv #789,0,0,0,1,0
2025-04-03,"Bajaj, Mangat and Grover",33685.49,Payment for Electricity Bill Payment - Inv #492,0,0,0,1,0
2024-05-30,Pai-Kurian,5000.0,Payment for Monthly Office Rent - Inv #223,0,1,0,1,0
2025-04-15,"Anand, Patil and Balakrishnan",50000.0,Stationery Purchase,1,1,0,1,0
2024-03-14,Chaudhari-Sankaran,10000.0,Payment for Professional Charges - Inv #221,0,1,1,1,0
2024-09-11,"Pillai, Kalita and Sankar",10000.0,Staff Salary,1,1,1,1,0
2025-09-20,"Dixit, Sandal and Rege",34755.34,Payment for Staff Salary - Inv #382,0,0,1,1,0
2025-04-03,Thakkar PLC,79287.64,Payment for Internet Charges - Inv #723,0,0,0,1,0
2025-02-18,"Kibe, Johal and Gandhi",45984.89,Payment for Professional Charges - Inv #133,0,0,0,1,0
2026-01-24,Naik-Tara,11471.58,Payment for Internet Charges - Inv #464,0,0,0,1,0
2024-07-03,Mohan-Nanda,10000.0,Payment for Electricity Bill Payment - Inv #709,0,1,0,1,0
2024-10-06,Bhagat-Chhabra,47256.54,Payment for Monthly Office Rent - Inv #653,0,0,0,1,0
2025-11-07,Kulkarni-Keer,50000.0,Internet Charges,1,1,0,1,0
2025-09-23,Lad-Ravi,18064.55,Payment for Professional Charges - Inv #904,0,0,1,1,0
2025-07-06,Kala and Sons,50000.0,Payment for split expense,1,1,0,1,1
2026-02-06,Krishna-Toor,8016.11,Payment for Professional Charges - Inv #677,0,0,0,1,0
2025-01-22,Dubey PLC,6293.79,Payment for Internet Charges - Inv #593,0,0,0,1,0
2024-08-23,Palan Ltd,45927.82,Payment for Internet Charges - Inv #772,0,0,0,1,0
2024-09-17,"Deshmukh, Taneja and Misra",61050.03,Payment for Monthly Office Rent - Inv #777,0,0,1,1,0
2025-01-11,Agate-Ahluwalia,38625.16,Payment for Internet Charges - Inv #271,0,0,0,1,0
2024-03-26,Chaudhari PLC,73952.46,Payment for Stationery Purchase - Inv #656,0,0,1,1,0
2024-04-28,"Nagi, Sarna and Varughese",10000.0,Payment for Monthly Office Rent - Inv #461,0,1,0,1,0
2025-02-24,"Kadakia, Talwar and Rajagopalan",18239.23,Payment for cash expense,1,0,0,1,1
2024-08-10,Handa-Bedi,10000.0,Payment for Staff Salary - Inv #693,0,1,0,1,0
2025-07-17,"Shankar, Dey and Chawla",50000.0,Payment for Electricity Bill Payment - Inv #420,0,1,0,1,0
2025-04-12,Shetty-Subramanian,47250.78,Payment for Monthly Office Rent - Inv #521,0,0,0,1,0
2025-05-30,Mutti LLC,15000.0,Payment for Professional Charges - Inv #657,0,1,0,1,0
2024-04-05,"Halder, Kaul and Raghavan",46150.15,Payment for Monthly Office Rent - Inv #313,0,0,0,1,0
2025-01-31,Varma-Toor,6052.17,Payment for Stationery Purchase - Inv #238,0,0,0,1,0
2025-08-31,Gaba-Lalla,10000.0,Payment for Stationery Purchase - Inv #361,0,1,0,1,0
2024-12-31,Bera-Warrior,32947.47,Petty cash reimbursement,0,0,1,1,1
2024-10-10,Sahota-Wali,48287.22,Petty cash reimbursement,0,0,0,1,1
2024-09-19,Dewan-Dugar,5000.0,Petty cash reimbursement,0,1,1,1,1
2025-07-22,"Minhas, Saha and Raghavan",10000.0,Payment for Electricity Bill Payment - Inv #543,0,1,0,1,0
2026-01-08,Saran Inc,10000.0,Petty cash reimbursement,0,1,0,1,1
2024-05-05,Sengupta Inc,50637.45,Payment for Professional Charges - Inv #389,0,0,0,1,0
2024-04-25,Wason LLC,5000.0,Payment for Electricity Bill Payment - Inv #127,0,1,0,1,0
2025-07-29,"Amble, Merchant and Goel",28380.91,Payment for Professional Charges - Inv #739,0,0,0,1,0
2024-04-19,Natt-Saraf,63553.68,Payment for Electricity Bill Payment - Inv #127,0,0,0,1,0
2025-05-30,Viswanathan-Chaudhari,10000.0,Stationery Purchase,1,1,0,1,0
2026-02-23,"Rattan, Manda and Dalal",5000.0,Payment for Stationery Purchase - Inv #374,0,1,0,1,0
2025-04-05,Taneja Inc,24208.32,Petty cash reimbursement,0,0,0,1,1
2025-06-25,Suri-Manne,46809.59,Payment for Stationery Purchase - Inv #427,0,0,1,1,0
2025-10-18,Mann-Malhotra,7983.61,Payment for Staff Salary - Inv #205,0,0,0,1,0
2024-12-15,"Viswanathan, Kulkarni and Choudhry",69949.92,Payment for Electricity Bill Payment - Inv #171,0,0,1,1,0
2025-10-07,Chaudhry LLC,78020.86,Payment for split expense,1,0,0,1,1
2025-06-05,Srinivas-Sathe,50000.0,Payment for Monthly Office Rent - Inv #532,0,1,1,1,0
2024-07-17,"Baria, Shroff and Parsa",38823.08,Payment for Stationery Purchase - Inv #343,0,0,0,1,0
2024-07-25,Dhar Ltd,15000.0,Payment for Staff Salary - Inv #840,0,1,0,1,0
2024-06-22,Atwal Ltd,3210.97,Payment for Staff Salary - Inv #988,0,0,1,1,0
2024-09-30,"Srinivasan, Hayer and Dada",15769.51,Payment for Professional Charges - Inv #600,0,0,1,1,0
2025-04-28,"Subramanian, Pillay and Mistry",61807.39,Payment for Internet Charges - Inv #615,0,0,0,1,0
2026-02-28,Kapadia Ltd,57905.7,Payment for Stationery Purchase - Inv #494,0,0,0,1,0
2024-04-26,"Keer, Naik and Anand",26607.76,Payment for Electricity Bill Payment - Inv #265,0,0,0,1,0
2024-10-08,"Lad, Baral and Grewal",50000.0,Payment for Electricity Bill Payment - Inv #156,0,1,0,1,0
2024-08-25,Bains LLC,5000.0,Payment for Monthly Office Rent - Inv #561,0,1,0,1,0
2024-09-09,Mutti and Sons,11006.46,Payment for personal expense,1,0,1,1,1
2024-09-24,Gera-Wable,14000.01,Payment for Stationery Purchase - Inv #550,0,0,1,1,0
2025-01-22,Gala LLC,17969.01,Payment for Electricity Bill Payment - Inv #975,0,0,0,1,0
2024-07-28,Raja Ltd,55505.79,Payment for Electricity Bill Payment - Inv #968,0,0,0,1,0
2026-02-14,"Chopra, Patla and Tella",64728.48,Payment for Internet Charges - Inv #452,0,0,0,1,0
2024-03-06,Singhal Group,50000.0,Payment for Electricity Bill Payment - Inv #660,0,1,1,1,0
2024-04-01,Ahluwalia PLC,61125.41,Payment for Electricity Bill Payment - Inv #239,0,0,0,1,0
2025-06-21,"Mittal, Modi and Wali",58966.86,Payment for split expense,1,0,1,1,1
2026-01-17,"Kibe, Dyal and Chand",73629.43,Payment for Electricity Bill Payment - Inv #101,0,0,0,1,0
2025-07-13,"Agarwal, Chaudhari and Raj",19275.51,Payment for Monthly Office Rent - Inv #289,0,0,0,1,0
2024-08-18,Mital LLC,17736.38,Payment for Professional Charges - Inv #129,0,0,0,1,0
2024-12-12,Korpal-Sibal,10000.0,Payment for Professional Charges - Inv #844,0,1,1,1,0
2025-11-08,Bhat LLC,74887.1,Payment for Professional Charges - Inv #786,0,0,0,1,0
2025-06-23,Radhakrishnan-Kumar,10000.0,Payment for Internet Charges - Inv #437,0,1,1,1,0
2025-04-11,Bora Ltd,71662.98,Payment for Stationery Purchase - Inv #325,0,0,0,1,0
2024-10-08,Kari Ltd,27345.82,Payment for Staff Salary - Inv #869,0,0,0,1,0
2024-07-01,Arya-Acharya,27180.36,Payment for Monthly Office Rent - Inv #693,0,0,0,1,0
2025-07-28,Ghose-Bajwa,37725.45,Payment for Professional Charges - Inv #142,0,0,0,1,0
2025-11-10,Sankar and Sons,8043.32,Payment for Staff Salary - Inv #573,1,0,0,1,0
2024-03-08,Prakash Ltd,11177.6,Payment for Stationery Purchase - Inv #522,1,0,1,1,0
2024-04-20,Sekhon-Kulkarni,69464.18,Payment for Internet Charges - Inv #431,0,0,0,1,0
2025-12-17,"Dugal, Bassi and Sanghvi",8541.76,Payment for Monthly Office Rent - Inv #565,0,0,1,1,0
2025-09-02,"Kant, Munshi and Ahuja",14155.03,Payment for Electricity Bill Payment - Inv #358,0,0,1,1,0
2026-01-09,Kulkarni Inc,16173.49,Payment for Monthly Office Rent - Inv #666,0,0,0,1,0
2024-11-23,Buch Ltd,25000.0,Payment for Internet Charges - Inv #790,0,1,0,1,0
2025-08-11,"Badal, Salvi and Dhar",5000.0,Payment for Professional Charges - Inv #320,0,1,0,1,0
2024-10-08,Batra Ltd,5000.0,Payment for Electricity Bill Payment - Inv #492,0,1,0,1,0
2025-07-26,Mishra LLC,47153.28,Payment for Stationery Purchase - Inv #872,0,0,0,1,0
2024-04-25,Comar-Cherian,50000.0,Payment for Monthly Office Rent - Inv #972,0,1,0,1,0
2024-04-24,Shan Ltd,5000.0,Payment for urgent expense,1,1,0,1,1
2024-05-22,Narang-Bhatnagar,68809.44,Payment for Electricity Bill Payment - Inv #194,0,0,0,1,0
2024-09-17,Vaidya-Palla,25000.0,Payment for Staff Salary - Inv #425,0,1,1,1,0
2024-10-03,Ranganathan-Prasad,10000.0,Payment for Staff Salary - Inv #574,0,1,0,1,0
2025-11-17,"Muni, Sur and Sarkar",79097.63,Payment for Stationery Purchase - Inv #753,0,0,0,1,0
2025-01-14,Dixit-Bansal,15000.0,Payment for Stationery Purchase - Inv #229,0,1,0,1,0
2024-11-30,"Chad, Kapadia and Mody",34965.44,Payment for Internet Charges - Inv #594,0,0,0,1,0
2024-10-22,Verma LLC,50000.0,Staff Salary,1,1,0,1,0
2024-08-04,Hora Ltd,5000.0,Payment for Staff Salary - Inv #821,0,1,0,1,0
2025-03-23,"Johal, Kata and Ramaswamy",14902.61,Payment for Professional Charges - Inv #353,0,0,1,1,0
2025-07-08,Yogi PLC,25742.44,Payment for Internet Charges - Inv #401,0,0,0,1,0
2025-06-21,Krishna LLC,5000.0,Payment for Staff Salary - Inv #273,0,1,1,1,0
2025-06-05,Bhavsar-Warrior,5000.0,Payment for Internet Charges - Inv #651,0,1,1,1,0
2025-07-16,Seth Group,60395.15,Payment for Staff Salary - Inv #658,0,0,0,1,0
2025-07-26,"Sur, Chaudhari and Parekh",7962.86,Payment for Stationery Purchase - Inv #793,0,0,0,1,0
2024-05-04,"Balasubramanian, Mital and Nigam",70515.94,Payment for Internet Charges - Inv #606,0,0,0,1,0
